"id","district_id","city"
6064,534,Shimla ( Rural )
6065,534,Shimla (urban)
6066,234,Shirala
6067,644,Shirhatti
6068,64,Shirol
6069,613,Shirpur
6070,132,Shirur
6071,48,Shirur Anantpal
6072,133,Shirur (Kasar)
6073,456,Shivaji Nagar
6074,423,Shivamogga
6075,96,Shivampet
6076,261,Shivpuri
6077,261,Shivpuri nagar
6078,65,Shivrinarayan
6079,356,Shohratgarh
6080,81,Sholinganallur
6081,191,Sholinghur
6082,169,Shoolagiri
6083,366,Shopian
6084,668,Shorapur
6085,75,Shrigonda
6086,683,ShriMahaveer Ji
6087,75,Shrirampur
6088,722,Shrirangapattana
6089,90,Shrivardhan
6090,248,Shujalpur
6091,215,Shyampur
6092,156,Shyampur - I
6093,156,Shyampur - II
6094,188,Siana
6095,656,Sibe Circle
6096,143,Sibsagar
6097,180,Siddapur
6098,72,Siddipet Rural
6099,72,Siddipet Urban
6100,478,Sidhauli
6101,278,Sidhaw
6102,432,Sidhmukh
6103,233,Sidhout
6104,520,Sidhpur
6105,302,Sidhwalia
6106,281,Sidlaghatta
6107,415,Sidli (Pt)
6108,296,Sihawal
6109,440,Sihor
6110,27,Sihora
6111,429,Sihunta
6112,285,SIJU
6113,306,Sikanderpur
6114,373,Sikandra
6115,67,Sikandra
6116,188,Sikandrabad
6117,679,Sikandra Rao
6118,583,Sikar
6119,583,Sikar Gramin
6120,342,Sikrai
6121,403,Sikri
6122,278,Sikta
6123,194,Sikti
6124,222,Silao
6125,713,Silchar
6126,177,Silli
6127,241,Sillod
6128,616,Silonijan
6129,325,SILSANGO CIRCLE
6130,267,Silwani
6131,218,Simalwara
6132,533,Simaria
6133,57,Simariya
6134,353,Simdega
6135,330,Simga
6136,233,Simhadripuram
6137,316,Similia
6138,341,Similiguda
6139,351,Simlapal
6140,372,Simri
6141,352,Simri Bakhtiarpur
6142,483,SINAPALI
6143,329,Sindewahi
6144,101,Sindgi
6145,380,Sindhari
6146,315,Sindhekela
6147,595,Sindhnur
6148,613,Sindkhede
6149,500,Sindkhed Raja
6150,655,Singa Circle
6151,596,Singampunari
6152,165,Singanamala
6153,197,Singarayakonda
6154,491,Singareni
6155,320,Singchung ADC
6156,78,Singheshwar
6157,456,Singhia
6158,365,Singhpora
6159,92,Singhwara
6160,316,Singla
6161,565,Singngat
6162,692,Singoli
6163,557,Singrauli
6164,557,Singrauli Nagar
6165,192,Singur
6166,599,Singvad
6167,289,Sinnar
6168,570,Sinor
6169,418,Siot
6170,576,Sipajhar
6171,549,Sira
6172,673,Sirali
6173,509,Sirathu
6174,638,Sirauli Gauspur
6175,485,Sircilla
6176,66,Sirdala
6177,139,Sirgapoor
6178,203,Sirikonda
6179,30,SIRIKONDA
6180,725,Sirkali
6181,667,Sirmour
6182,12,Sirohi
6183,46,Sironcha
6184,393,Sironj
6185,216,Sirpur (T)
6186,216,Sirpur U
6187,571,Sirsa
6188,642,SIRSAGANJ
6189,180,Sirsi
6190,328,Siruguppa
6191,97,Sirvel
6192,595,SIRWAR
6193,87,Sisai
6194,609,Sissibargaon
6195,170,Siswan
6196,568,Sitai
6197,568,Sitalkuchi
6198,434,Sitamau
6199,135,Sitapur
6200,478,Sitapur
6201,310,Sitarganj
6202,111,Sitimi
6203,596,Sivaganga
6204,83,Sivagiri
6205,209,Sivakasi
6206,170,Siwan
6207,380,Siwana
6208,294,Siwani
6209,602,Siwan ST
6210,377,Siyum ADC
6211,277,Sleemnbad
6212,233,S.Mydukur
6213,390,Soan
6214,304,Sodam
6215,241,Soegaon
6216,494,Soha Circle
6217,251,Sohagpur
6218,416,Sohagpur
6219,461,Sohawal
6220,122,Sohela
6221,715,Sohiong
6222,276,Sohna
6223,322,Sojat
6224,162,Sojitra
6225,202,Solan
6226,70,Solapur North
6227,70,Solapur South
6228,304,Somala
6229,36,Somandepalle
6230,102,Someshwar
6231,110,Sompeta
6232,724,Somvarpet
6233,177,Sonahatu
6234,713,Sonai
6235,330,Sonakhan
6236,351,Sonamukhi
6237,474,Sonamura
6238,471,Sonapur
6239,250,Sonapur
6240,592,Sona Rai Tharhi
6241,738,Sonari
6242,384,Sonar pur
6243,58,Sonawari
6244,352,Sonbarsa
6245,305,Sonbarsa
6246,211,Sonbhadra Banshi Suryapur
6247,95,Sondawa
6248,149,Sonepur
6249,622,Songadh
6250,580,Songsak
6251,550,SONG SONG
6252,301,Sonhat
6253,458,Sonhaula
6254,647,Sonipat
6255,290,Sonkatch
6256,373,Sono
6257,651,Sonpeth
6258,163,Sonua
6259,365,Sopore
6260,423,Sorab
6261,98,Soraon
6262,742,Soreng
6263,316,Soro
6264,160,Soso
6265,530,Sotokur
6266,743,South Salmara
6267,727,Spiti
6268,159,S.Rayavaram
6269,233,Sri Avadhutha Kasinayana
6270,309,Sridungargarh
6271,167,Srigufwara
6272,486,Srijangram
6273,110,Srikakulam
6274,318,Srikalahasti
6275,583,Sri Madhopur
6276,454,Srimushnam
6277,151,Srinagar
6278,473,Srinagar
6279,529,Srinagar Central
6280,529,Srinagar (North)
6281,529,Srinagar (South)
6282,61,Sringeri
6283,346,Srinivaspur
6284,704,Sriperumbudur
6285,183,Srirampur
6286,728,Srirangam
6287,114,Srirangapur
6288,304,Srirangarajapuram
6289,97,Srisailam
6290,633,Srivaikuntam
6291,209,Srivilliputhur
6292,259,Srungavarapukota
6293,565,SUANGDOH
6294,464,Suar
6295,471,Subalaya
6296,459,Subansiri (Pt-I)
6297,51,Subir
6298,69,Suchetgarh
6299,90,Sudhagad
6300,19,Sugauli
6301,206,Suhagpura
6302,330,SUHELA
6303,144,SUIGAM
6304,432,Sujangarh
6305,99,Sujathanagar
6306,255,Sukinda
6307,544,Sukma
6308,79,Sulah
6309,258,Suliapada
6310,318,Sullurpeta
6311,102,Sult
6312,458,Sultanganj
6313,267,Sultanpur
6314,319,Sultanpur
6315,450,Sultanpur Lodhi
6316,183,Sulthanabad
6317,741,Sulthanbathery
6318,158,Sulur
6319,358,Sulya
6320,433,Sum
6321,322,Sumerpur
6322,617,Sumoor
6323,341,Sunabeda
6324,441,Sunam
6325,418,Sundarbani
6326,343,Sundargarh
6327,343,Sundargarh Town
6328,244,Sundarnagar
6329,392,Sundarpahari
6330,73,Sunel
6331,56,Sungro
6332,534,Sunni
6333,759,Sunpura Circle
6334,180,Supa
6335,389,Supaul
6336,305,Suppi
6337,201,SURADA
6338,477,SURAJGARH
6339,362,Surajgarha
6340,428,Surajpur
6341,314,Surankote
6342,186,Suratgarh
6343,289,Surgana
6344,490,Suri - I
6345,490,Suri - II
6346,291,Suriya
6347,683,Suroth
6348,305,Sursand
6349,42,Suruhuto
6350,166,Suryapet
6351,77,Suryapura
6352,38,Susner
6353,424,Sutahata
6354,455,Suthaliya
6355,410,Suti - I
6356,410,Suti - II
6357,665,Sutrapada
6358,434,Suwasara
6359,138,Swarupnagar
6360,102,Syalde
6361,100,Sydapuram
6362,318,Tada
6363,536,Tadepalle
6364,15,Tadepalligudem
6365,536,Tadikonda
6366,36,Tadimarri
6367,14,Tadoor
6368,165,Tadpatri
6369,550,TADUBI
6370,636,Tadvai
6371,357,Tadwai
6372,654,Tahrauli
6373,625,Taisuru
6374,456,Tajpur
6375,438,Takha
6376,411,Takhatpur
6377,534,Taklech
6378,377,Taksing Circle
6379,105,Tal
6380,90,Tala
6381,411,Talai
6382,440,Talaja
6383,665,Talala
6384,30,Talamadugu
6385,514,Talappilly
6386,343,Talasara
6387,575,Talasari
6388,336,Talawara
6389,729,Talbehat
6390,185,Talcher Sadar
6391,351,Taldangra
6392,501,TALERA
6393,517,Tali ADC
6394,377,Taliha ADC
6395,101,TALIKOTI
6396,686,Taliparamba
6397,370,Taljhari
6398,168,Tallapudi
6399,197,Tallur
6400,682,Talod
6401,71,Talode
6402,36,Talupula
6403,398,Talwandi Sabo
6404,55,Tamando
6405,177,Tamar I
6406,537,Tambaram
6407,760,Tamenglong
6408,760,Tamenglong North
6409,760,Tamenglong West
6410,119,Tamia
6411,678,Tamkuhi Raj
6412,732,Tamlu
6413,424,Tamluk
6414,541,Tamnar
6415,30,Tamsi
6416,761,Tamulpur
6417,36,Tanakal
6418,68,Tanda
6419,464,Tanda
6420,585,Tanda
6421,412,Tandur
6422,359,Tandur
6423,533,Tandwa
6424,343,Tangarapali
6425,226,Tangi
6426,55,Tangi
6427,365,Tangmarg
6428,197,Tangutur
6429,671,Tankara
6430,120,Tan Kuppa
6431,390,Tanoor
6432,446,Tansen
6433,163,Tantnagar
6434,62,Tantoli
6435,15,Tanuku
6436,640,Taoru
6437,381,Tapa
6438,334,Tapan
6439,674,Tapri
6440,109,Tapukara
6441,567,Tarabganj
6442,149,Taraiya
6443,192,Tarakeswar
6444,517,Tarak Lengdi Cicle
6445,272,Tarana
6446,432,Taranagar
6447,212,Tarapur
6448,162,Tarapur
6449,43,Tarari
6450,201,TARASINGI
6451,325,Taraso Circle
6452,471,Tarbha
6453,92,Tardih
6454,476,Tarhasi
6455,630,Tariani Chowk
6456,61,Tarikere
6457,197,Tarlupadu
6458,444,Tarn Taran
6459,418,Taryath
6460,234,Tasgaon
6461,62,Tatgarh
6462,374,Tati Jhariya
6463,748,Tato EAC
6464,383,Tauni Devi Bamson
6465,492,TAWANG HQ
6466,254,Teghra
6467,510,Tehatta - I
6468,510,Tehatta - II
6469,109,Tehla
6470,321,Tehri
6471,345,Tejam
6472,110,Tekkali
6473,96,Tekmal
6474,99,Tekulapalli
6475,452,Tekumatla
6476,74,Telhara
6477,717,Teliamura
6478,429,Telka
6479,14,Telkapally
6480,160,Telkoi
6481,536,Tenali
6482,645,Tendukheda
6483,399,Tendukheda
6484,507,Tengakhat
6485,735,Tengnoupal
6486,227,Tening
6487,83,Tenkasi
6488,521,Tentulikhunti
6489,696,Teok
6490,667,Teonthar
6491,293,Terhagachh
6492,19,Tetaria
6493,212,Tetiha Bambor
6494,531,Tezpur
6495,759,Tezu HQ
6496,244,Thachi
6497,146,Thadlaskein
6498,473,Thailisain
6499,278,Thakrahan
6500,204,Thakrakote
6501,462,Thakurdwara
6502,79,Thakurdwara
6503,392,Thakurgangti
6504,293,Thakurganj
6505,185,Thakurgarh
6506,258,Thakurmunda
6507,384,Thakurpukur Mahestola
6508,345,Thal
6509,236,Thalaivasal
6510,7,Thalakondapally
6511,686,Thalassery
6512,184,Thalavadi
6513,491,Thallada
6514,648,Thallarevu
6515,721,Thamarassery
6516,481,Thamballapalle
6517,109,Thanagazi
6518,414,Thanakhamria
6519,418,Thana Mandi
6520,693,Thandla
6521,193,THANDRAMPET
6522,129,Thane
6523,252,Thanesar
6524,560,Thangadh
6525,485,THANGALLAPALLI
6526,497,Thanjavur
6527,762,Thanlon
6528,144,Tharad
6529,29,Tharali
6530,725,Tharangambadi
6531,253,Tharigoppula
6532,222,Tharthari
6533,646,Thasra
6534,220,Thathri
6535,304,Thavanampalle
6536,302,Thawe
6537,531,Thelamara
6538,54,Thelkoloi
6539,320,Thembang Circle
6540,174,Theni
6541,534,Theog
6542,259,Therlam
6543,353,Thethaitangar
6544,179,Thikri
6545,14,Thimmajipet
6546,548,Thimmapur LMD
6547,492,Thingbu Circle
6548,52,Thingsulthliah
6549,21,Thipparthy
6550,718,Thirukkuvalai
6551,166,Thirumalagiri
6552,702,Thirumangalam
6553,82,Thirumayam
6554,707,Thirunallar Taluk
6555,702,THIRUPPARANKUNDRAM
6556,596,Thiruppathur
6557,596,Thiruppuvanam
6558,720,Thiruthuraipoondi
6559,497,Thiruvaiyaru
6560,34,Thiruvalla
6561,245,Thiruvallur
6562,554,Thiruvananthapuram
6563,720,Thiruvarur
6564,40,Thiruvattar
6565,664,THIRUVENNAINALLUR
6566,728,Thiruverumbur
6567,497,Thiruvidaimarudur
6568,600,Thodupuzha
6569,72,Thoguta
6570,648,Thondangi
6571,233,Thondur
6572,752,Thonoknyu
6573,633,Thoothukkudi
6574,404,Thorrur
6575,100,Thotapalligudur
6576,247,Thotlavalluru
6577,318,Thottambedu
6578,728,Thottiyam
6579,731,Thoubal
6580,40,Thovala
6581,514,Thrissur
6582,320,Thrizino ADC
6583,480,Thuamul Rampur
6584,536,Thullur
6585,244,Thunag
6586,166,Thungaturthy
6587,728,Thuraiyur
6588,79,Thural
6589,23,Thurkapally
6590,204,Thuroo
6591,422,Tibi
6592,268,Tigaon ST
6593,226,Tigiria
6594,39,Tihidi
6595,244,Tihra
6596,344,Tihu (Pt)
6597,109,Tijara
6598,323,Tikabali
6599,343,Tikaetpali
6600,265,Tikamgarh
6601,534,Tikar
6602,120,Tikari
6603,493,Tikhak Rima Putok Circle
6604,124,Tikiri
6605,244,Tikken
6606,101,TIKOTA
6607,396,Tikrikilla
6608,586,Tilakwada
6609,8,Tilda
6610,688,Tilhar
6611,141,Tiloi
6612,77,Tilouthu
6613,673,Timarni
6614,581,Tinali Paglam Circle
6615,664,Tindivanam
6616,507,Tingkhong
6617,624,Tinsukia
6618,4,TINWARI
6619,13,Tiosa
6620,762,Tipaimukh
6621,549,Tiptur
6622,383,Tira Sujanpur
6623,391,Tirbin EAC
6624,258,Tiring
6625,300,Tirodi
6626,142,Tirora
6627,423,Tirthahalli
6628,9,Tirtol
6629,633,Tiruchendur
6630,719,Tiruchengode
6631,728,Tiruchirappalli East
6632,728,Tiruchirappalli West
6633,209,Tiruchuli
6634,537,Tirukalukundram
6635,552,Tirukkoyilur
6636,681,Tirumakudal - Narsipur
6637,21,Tirumalagiri Sagar
6638,491,Tirumalayapalem
6639,134,Tirumalgiri
6640,130,Tirunelveli
6641,136,Tirupathur
6642,318,Tirupati (Rural)
6643,318,Tirupati (Urban)
6644,537,Tiruporur
6645,246,TiruppurNorth
6646,246,Tiruppursouth
6647,635,Tirur
6648,635,Tirurangadi
6649,245,Tiruttani
6650,697,Tiruvadanai
6651,193,Tiruvannamalai
6652,83,Tiruvengadam
6653,81,Tiruvottiyur
6654,76,Tiruvuru
6655,543,Tirwa
6656,216,Tiryani
6657,130,Tisayanvilai
6658,291,Tisri
6659,367,Tiswadi
6660,696,Titabor
6661,315,Titlagarh
6662,454,Tittakudi
6663,11,Tizit
6664,52,Tlangnuam
6665,44,T.Narasapuram
6666,11,Tobu
6667,683,Todabhim
6668,593,Todaraisingh
6669,439,Tohana
6670,311,Tokapal
6671,42,TOKIYE
6672,255,Tomka
6673,81,Tondiarpet
6674,544,Tongpal
6675,593,Tonk
6676,290,Tonk Khurd
6677,163,Tonto
6678,96,Toopran
6679,286,Topchanchi
6680,634,Torpa
6681,325,Toru Circle
6682,294,Tosham
6683,199,Tral
6684,626,Trehgam
6685,389,Tribeniganj
6686,289,Trimbakeshwar
6687,197,Tripuranthakam
6688,21,Tripuraram
6689,564,Tseminyu
6690,564,Tsogin
6691,481,T Sundupalle
6692,25,Tsundur
6693,104,TSURANGKONG
6694,539,Tsurungto
6695,530,Tuensang Sadar
6696,568,Tufanganj - I
6697,568,Tufanganj - II
6698,33,Tuggali
6699,565,TUIBONG
6700,757,Tuipang
6701,58,Tulail
6702,104,Tuli
6703,451,Tuljapur
6704,649,Tullamulla Khirbhawani
6705,331,Tulsipur
6706,549,Tumakuru
6707,430,Tumsar
6708,323,Tumudibandha
6709,327,Tumusingha
6710,286,Tundi
6711,642,Tundla
6712,330,Tundra
6713,3,Tunga
6714,648,Tuni
6715,315,Turekela
6716,19,Turkaulia
6717,160,Turumunga
6718,549,Turuvekere
6719,315,Tushura
6720,655,Tuting ADC
6721,502,T VAICHONG
6722,393,Tyonda
6723,513,Tyuni
6724,88,Uchana
6725,622,Uchchhal
6726,403,Uchhain
6727,302,Uchkagaon
6728,290,Udainagar
6729,118,Udaipur
6730,727,Udaipur
6731,267,Udaipura
6732,541,Udaipur (Dharamjaigarh)
6733,477,Udaipurwati
6734,258,Udala
6735,676,Udalguri
6736,713,Udarbond
6737,100,Udayagiri
6738,173,Udayarpalayam
6739,156,Udaynarayanpur
6740,135,Udaypur
6741,48,Udgir
6742,569,Udhagamandalam
6743,388,Udhampur
6744,16,Udhna
6745,370,Udhwa
6746,246,Udumalaipettai
6747,600,Udumbanchola
6748,303,Udupi
6749,43,Udwant Nagar
6750,740,UJANI MAJULI CIRCLE
6751,456,Ujiarpur
6752,272,Ujjain
6753,272,Ujjain Nagar
6754,395,Ukhimath
6755,551,Ukhrul
6756,17,Uklana ST
6757,100,Ulavapadu
6758,129,Ulhasnagar
6759,358,ULLALA
6760,156,Uluberia - I
6761,156,Uluberia - II
6762,471,Ulunda
6763,552,Ulundurpettai
6764,205,Umarkhed
6765,521,Umarkote
6766,16,Umarpada
6767,603,Umbergaon
6768,449,Umling
6769,440,Umrala
6770,447,Umred
6771,162,Umreth
6772,119,Umreth
6773,196,Umri
6774,449,Umsning
6775,699,UN
6776,121,Una
6777,665,Una
6778,577,Unchahar
6779,116,Unchahara
6780,80,Undavelly
6781,15,Undi
6782,168,Undrajavaram
6783,247,Unguturu
6784,44,Unguturu
6785,593,Uniara
6786,405,Unjha
6787,347,Unnao
6788,476,Untari Road
6789,611,Upleta
6790,108,Uppal
6791,53,Uppalaguptam
6792,14,Uppununthala
6793,90,Uran
6794,165,Uravakonda
6795,365,Uri
6796,14,Urkonda
6797,702,Usilampatti
6798,427,Usur
6799,174,Uthamapalayam
6800,169,Uthangarai
6801,704,Uthiramerur
6802,245,Uthukkottai
6803,246,Uthukuli
6804,579,Utkoor
6805,30,Utnoor
6806,331,Utraula
6807,55,Uttara P.S
6808,97,Uyyalawada
6809,682,Vadali
6810,318,Vadamalapeta
6811,144,Vadgam
6812,702,Vadipatti
6813,405,Vadnagar
6814,570,Vadodara East
6815,570,Vadodara North
6816,570,Vadodara Rural
6817,570,Vadodara South
6818,570,Vadodara West
6819,570,Vaghodia
6820,150,Vagra
6821,598,Vaibhavvadi
6822,241,Vaijapur
6823,526,Vaikom
6824,203,Vailpoor
6825,426,Vaishali
6826,165,Vajrakarur
6827,110,Vajrapukothuru
6828,318,Vakadu
6829,720,Valangaiman
6830,150,Valia
6831,23,Valigonda
6832,440,Vallabhipur
6833,264,Vallabhnagar
6834,233,Vallur
6835,481,Valmikipuram
6836,622,Valod
6837,158,Valparai
6838,603,Valsad
6839,537,Vandalur
6840,193,Vandavasi
6841,762,VANGAI RANGE
6842,259,Vangara
6843,14,Vangoor
6844,136,Vaniyambadi
6845,442,Vanthali
6846,664,Vanur
6847,603,VAPI
6848,318,Varadaiahpalem
6849,26,Vararamachandrapuram
6850,100,Varikuntapadu
6851,554,Varkala
6852,179,Varla
6853,203,Varni
6854,575,Vasai
6855,519,Vasant Vihar
6856,237,Vasmath
6857,646,Vaso
6858,721,Vatakara
6859,139,Vatpally
6860,76,Vatsavai
6861,536,Vatticherukuru
6862,213,Vatva
6863,144,Vav
6864,236,Vazhapadi
6865,718,Vedaranyam
6866,232,Vedasandur
6867,304,Vedurukuppam
6868,548,Veenavanka
6869,481,Veeraballe
6870,326,Veeraghattam
6871,83,Veerakeralamputhur
6872,233,Veerapunayunipalle
6873,15,Veeravasaram
6874,485,VEERNAPALLI
6875,76,Veerullapadu
6876,213,Vejalpur
6877,81,Velachery
6878,228,Velair
6879,44,Velairpadu
6880,14,Veldanda
6881,33,Veldurthi
6882,113,Veldurthi
6883,406,Velgatur
6884,97,Velgode
6885,132,Velhe
6886,197,Veligandla
6887,685,Vellarikkundu
6888,157,Vellore
6889,412,Vemanpally
6890,193,Vembakkam
6891,209,VEMBAKOTTAI
6892,233,Vempalle
6893,491,Vemsoor
6894,233,Vemula
6895,21,Vemulapally
6896,485,Vemulawada
6897,485,VEMULAWADA RURAL
6898,25,Vemuru
6899,598,Vengurla
6900,100,Venkatachalam
6901,318,Venkatagiri
6902,304,Venkatagirikota
6903,636,Venkatapur
6904,636,Venkatapuram
6905,259,Vepada
6906,84,Veppanthattai
6907,454,veppur
6908,25,Vetapalem
6909,165,Vidapanakal
6910,100,Vidavalur
6911,393,Vidisha
6912,393,Vidisha Nagar
6913,456,Vidyapati Nagar
6914,186,Vijainagar
6915,405,Vijapur
6916,101,Vijayapura
6917,304,Vijayapuram
6918,76,VIJAYAWADA EAST
6919,76,VIJAYAWADA NORTH
6920,76,Vijayawada (Rural)
6921,76,Vijayawada (Urban)
6922,76,VIJAYAWADA WEST
6923,62,Vijaynagar
6924,682,Vijaynagar
6925,376,Vijaypur
6926,274,Vijaypur
6927,277,Vijayraghavgarh
6928,493,Vijoynagar EAC
6929,359,Vikarabad
6930,513,Vikas Nagar
6931,575,Vikramgad
6932,664,Vikravandi
6933,633,Vilathikulam
6934,40,Vilavancode
6935,626,Villgam
6936,298,Villianur Taluk
6937,664,Viluppuram
6938,611,Vinchchiya
6939,100,Vinjamur
6940,113,Vinukonda
6941,724,Virajpet
6942,82,Viralimalai
6943,213,Viramgam
6944,3,Viratnagar
6945,317,Virpur
6946,454,Virudhachalam
6947,209,Virudhunagar
6948,161,Visakhapatnam (Rural)
6949,442,Visavadar
6950,351,Vishnupur
6951,405,Visnagar
6952,76,Vissannapet
6953,758,Vivek Vihar
6954,259,Vizianagaram
6955,42,V.K.
6956,100,Voletivaripalem
6957,233,Vontimitta
6958,548,V.Saidapur
6959,247,Vuyyuru
6960,622,Vyara
6961,741,Vythiri
6962,575,Wada
6963,668,WADAGERA
6964,80,Waddepally
6965,560,Wadhwan
6966,331,Wadrafnagar
6967,133,Wadwani
6968,51,Waghai
6969,365,Wagoora
6970,690,Wai
6971,700,WAIKHONG
6972,636,Wajedu
6973,11,Wakching
6974,706,Wakka SDO
6975,649,Wakoora
6976,759,Wakro Circle
6977,704,Walajabad
6978,191,Wallajah
6979,508,Walong Circle
6980,234,Walwa
6981,114,Wanaparthy
6982,730,Wangoi
6983,205,Wani
6984,671,Wankaner
6985,216,Wankidi
6986,733,WAPUNG
6987,538,Warangal
6988,300,Waraseoni
6989,210,Wardha
6990,538,Wardhannapet
6991,72,Wargal
6992,66,Warisaliganj
6993,456,Warisnagar
6994,329,Warora
6995,13,Warud
6996,231,Warwan
6997,451,Washi
6998,708,Washim
6999,365,Watergam
7000,209,WATRAP
7001,336,WAZEERPUR
7002,276,Wazirabad ST
7003,120,Wazirganj
7004,114,Weepangandla
7005,403,Weir
7006,734,West Bunghmun
7007,756,West Phaileng
7008,540,WEZIHO
7009,550,WILLONG
7010,56,Wokha Sadar
7011,56,Wozhuro
7012,491,Wyra
7013,7,Yacharam
7014,587,Yachuli ADC
7015,23,Yadagirigutta
7016,304,Yadamarri
7017,668,Yadgir
7018,165,Yadiki
7019,35,YADRAMI
7020,473,Yamkeshwar
7021,709,Yamuna Vihar
7022,763,Yanam Taluk
7023,695,Yangang
7024,517,Yangte Circle
7025,230,YARAGATTI
7026,601,Yaripora
7027,493,Yatdam Circle
7028,205,Yavatmal
7029,112,Yawal
7030,587,Yazali Circle
7031,203,Yedapally
7032,25,Yeddana Pudi
7033,175,YELAHANKA
7034,359,Yelal
7035,159,Yelamanchili
7036,15,Yelamanchili
7037,516,Yelandur
7038,652,Yelbarga
7039,96,Yeldurthy
7040,648,Yeleswaram
7041,99,Yellandu
7042,165,Yellanur
7043,180,Yellapur
7044,485,Yellareddipet
7045,357,Yellareddy
7046,33,Yemmiganur
7047,236,Yercaud
7048,203,Yergatla
7049,318,Yerpedu
7050,197,Yerragondapalem
7051,233,Yerraguntla
7052,318,Yerravaripalem
7053,491,Yerrupalem
7054,26,Yetapaka
7055,289,Yevla
7056,655,Yingkiong Circle
7057,2,Yomcha ADC
7058,732,Yongnyah
7059,26,Y. Ramavaram
7060,591,Yuksom
7061,626,Zachaldara
7062,253,Zaffergadh
7063,139,Zahirabad
7064,366,Zainapora
7065,365,Zaingeer
7066,659,Zamania
7067,625,Zanskar
7068,205,Zari-Jamani
7069,197,Zarugumalli
7070,756,Zawlnuam
7071,492,Zemithang Circle
7072,421,Zikzak
7073,643,Zira
7074,170,Ziradei
7075,587,Ziro HQ
7076,540,Zuketsa
7077,42,Zunheboto Sadar
